Time, AccX1, AccY1, AccZ1, AccX2, AccY2, AccZ2, AngVelX1, AngVelY1, AngVelZ1, AngVelX2, AngVelY2, AngVelZ2
10:46:21.337, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:46:21.447, 0.34931640625000004,0.172265625,9.99619140625,2.7083984375,-0.68427734375,9.398046875,1.89208984375,-3.41796875,49.9267578125,-0.06103515625,-0.06103515625,0.0
10:46:21.567, 0.6316406250000001,0.03828125,9.857421875,2.6988281250000004,-0.6986328125000001,9.4171875,-0.42724609375,-12.939453125,40.71044921875,0.0,0.0,0.0
10:46:21.679, 0.97138671875,-0.11005859375,9.68515625,2.71318359375,-0.68427734375,9.398046875,1.28173828125,-10.3759765625,29.60205078125,0.0,0.0,0.0
10:46:21.806, 1.2393554687500001,0.0765625,9.599023437500001,2.71318359375,-0.71298828125,9.412402343750001,0.67138671875,-3.90625,21.3623046875,0.0,0.0,0.0
10:46:21.920, 1.1915039062500001,0.18662109375000002,9.599023437500001,2.71318359375,-0.7034179687500001,9.412402343750001,-3.7841796875,3.60107421875,23.3154296875,0.0,0.0,0.0
10:46:22.031, 1.0623046875000002,-0.04306640625,9.63251953125,2.7227539062500004,-0.6794921875000001,9.388476562500001,0.54931640625,6.16455078125,21.42333984375,0.0,0.0,0.0
10:46:22.143, 0.9570312500000001,-0.2009765625,9.75693359375,2.7083984375,-0.6794921875000001,9.398046875,-1.0986328125,-1.8310546875,9.27734375,0.0,0.0,0.0
10:46:22.247, 1.01923828125,-0.09091796875000001,9.6564453125,2.6940429687500003,-0.66513671875,9.388476562500001,0.0,0.30517578125,3.47900390625,0.0,0.0,0.0
10:46:22.357, 1.0383789062500002,-0.2583984375,9.814355468750001,2.737109375,-0.6986328125000001,9.39326171875,0.54931640625,1.46484375,-4.94384765625,0.0,0.0,0.0
10:46:22.469, 0.9953125,-0.54072265625,9.60859375,2.7179687500000003,-0.7034179687500001,9.388476562500001,0.3662109375,1.0986328125,-23.13232421875,0.0,0.0,0.0
10:46:22.579, 0.9474609375,-0.32060546875,9.5703125,2.71318359375,-0.69384765625,9.383691406250001,-6.7138671875,8.60595703125,-45.2880859375,0.0,0.0,0.0
10:46:22.689, 0.41152343750000003,-0.20576171875000002,9.77607421875,2.6988281250000004,-0.7034179687500001,9.398046875,-7.01904296875,14.892578125,-55.7861328125,0.0,0.0,0.0
10:46:22.800, 0.0765625,0.03828125,9.866992187500001,2.7179687500000003,-0.669921875,9.39326171875,-6.40869140625,11.53564453125,-53.16162109375,0.0,0.0,0.0
10:46:22.912, -0.02392578125,-0.172265625,9.94833984375,2.7083984375,-0.6747070312500001,9.40283203125,-1.15966796875,7.6904296875,-50.47607421875,0.0,0.0,0.0
10:46:23.023, -0.0095703125,-0.16269531250000002,9.862207031250001,2.7179687500000003,-0.68427734375,9.37412109375,-0.3662109375,2.62451171875,-49.13330078125,0.0,0.0,0.0
10:46:23.134, 0.06220703125,-0.2966796875,9.7330078125,2.7227539062500004,-0.6794921875000001,9.35498046875,-0.18310546875,-0.6103515625,-52.978515625,0.0,0.0,0.0
10:46:23.244, -0.014355468750000001,0.019140625,9.56552734375,2.71318359375,-0.6794921875000001,9.37412109375,1.64794921875,5.18798828125,-51.45263671875,0.0,0.0,0.0
10:46:23.356, -0.12919921875,0.10048828125,9.886132812500001,2.7083984375,-0.7034179687500001,9.3693359375,1.40380859375,2.685546875,-38.63525390625,0.0,0.0,0.0
10:46:23.465, -0.08134765625000001,0.19619140625,9.771289062500001,2.71318359375,-0.6890625,9.39326171875,0.8544921875,0.9765625,-25.634765625,0.0,0.0,0.0
10:46:23.576, -0.12919921875,0.17705078125,9.790429687500001,2.7179687500000003,-0.6890625,9.3693359375,0.9765625,1.3427734375,-11.71875,0.0,0.0,0.0
10:46:23.686, -0.095703125,0.07177734375,9.723437500000001,2.7179687500000003,-0.6986328125000001,9.383691406250001,-0.06103515625,0.0,7.87353515625,0.0,0.0,0.0
10:46:23.797, -0.052636718750000006,-0.019140625,9.7330078125,2.7179687500000003,-0.6986328125000001,9.383691406250001,-2.25830078125,0.42724609375,12.26806640625,0.0,0.0,0.0
10:46:23.907, -0.0861328125,-0.2201171875,9.771289062500001,2.737109375,-0.708203125,9.398046875,-3.5400390625,0.91552734375,12.51220703125,0.0,0.0,0.0
10:46:24.017, -0.13398437500000002,-0.41630859375,9.780859375,2.70361328125,-0.68427734375,9.37890625,-3.47900390625,0.3662109375,7.38525390625,0.0,0.0,0.0
10:46:24.128, -0.11484375000000001,-0.46894531250000004,9.8287109375,2.70361328125,-0.66513671875,9.412402343750001,-1.52587890625,0.54931640625,1.3427734375,0.0,0.0,0.0
10:46:24.231, -0.16269531250000002,-0.35888671875,9.83349609375,2.70361328125,-0.71298828125,9.364550781250001,-0.30517578125,0.6103515625,-0.30517578125,0.0,0.0,0.0
10:46:24.341, -0.16748046875,-0.23925781250000003,9.70908203125,2.7083984375,-0.68427734375,9.383691406250001,-0.06103515625,-0.54931640625,1.28173828125,0.0,0.0,0.0
