Time, AngX1,AngY1,AngZ1,AngX2,AngY2,AngZ2,
09:12:04.296, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.900634765625,-2.08740234375,141.3336181640625
09:12:04.404, 0.07177734375,-0.00478515625,9.780859375,0.13876953125000002,0.1435546875,9.77607421875,0.0,0.0,0.0,0.0,0.0,0.0,-0.0823974609375,-0.3350830078125,144.5635986328125,1.900634765625,-2.08740234375,141.3336181640625
09:12:04.513, 0.0478515625,-0.014355468750000001,9.780859375,0.1435546875,0.13398437500000002,9.7330078125,0.0,0.0,0.0,0.0,0.0,0.0,-0.076904296875,-0.3350830078125,144.5635986328125,1.900634765625,-2.0928955078125,141.3336181640625
09:12:04.622, 0.052636718750000006,-0.033496093750000004,9.77607421875,0.153125,0.13876953125000002,9.766503906250001,0.0,0.0,0.0,0.0,0.0,0.0,-0.076904296875,-0.3350830078125,144.5635986328125,1.900634765625,-2.0928955078125,141.3336181640625
09:12:04.732, 0.07177734375,0.0,9.771289062500001,0.15791015625000002,0.11962890625000001,9.77607421875,0.0,0.0,0.0,0.0,0.0,0.0,-0.076904296875,-0.3350830078125,144.5635986328125,1.900634765625,-2.0928955078125,141.3336181640625
09:12:04.839, 0.052636718750000006,-0.019140625,9.75693359375,0.16269531250000002,0.11005859375,9.766503906250001,0.0,0.0,0.0,0.0,0.0,0.0,-0.076904296875,-0.3350830078125,144.5635986328125,1.900634765625,-2.0928955078125,141.3336181640625
09:12:04.949, 0.057421875000000004,-0.02392578125,9.771289062500001,0.11962890625000001,0.11962890625000001,9.76171875,0.0,0.0,0.0,0.0,0.0,0.0,-0.076904296875,-0.3350830078125,144.5635986328125,1.900634765625,-2.0928955078125,141.3336181640625
09:12:05.057, 0.052636718750000006,-0.014355468750000001,9.771289062500001,0.153125,0.13398437500000002,9.76171875,0.0,0.0,-1.46484375,0.1220703125,-0.06103515625,-1.28173828125,-0.0823974609375,-0.32958984375,144.459228515625,1.900634765625,-2.0928955078125,141.3226318359375
09:12:05.166, 0.04306640625,-0.04306640625,9.76171875,0.10527343750000001,0.13876953125000002,9.766503906250001,0.06103515625,0.0,-2.74658203125,0.0,0.0,-0.732421875,-0.076904296875,-0.3240966796875,144.239501953125,1.91162109375,-2.0819091796875,141.0809326171875
09:12:05.277, 0.014355468750000001,-0.0095703125,9.78564453125,0.13398437500000002,0.1244140625,9.75693359375,0.1220703125,0.1220703125,-2.62451171875,0.06103515625,0.0,-1.3427734375,-0.076904296875,-0.3240966796875,144.019775390625,1.922607421875,-2.076416015625,140.855712890625
09:12:05.384, 0.03828125,-0.03828125,9.790429687500001,0.11484375000000001,0.1244140625,9.76171875,0.0,-0.06103515625,-3.47900390625,0.0,-0.06103515625,-3.11279296875,-0.0714111328125,-0.3240966796875,143.6572265625,1.9390869140625,-2.0654296875,140.361328125
09:12:05.494, 0.04306640625,-0.00478515625,9.8095703125,0.13398437500000002,0.13398437500000002,9.76171875,0.0,0.1220703125,-4.21142578125,0.1220703125,0.1220703125,-4.45556640625,-0.06591796875,-0.3240966796875,143.23974609375,1.95556640625,-2.0599365234375,139.9383544921875
09:12:05.601, 0.03828125,-0.00478515625,9.78564453125,0.13398437500000002,0.12919921875,9.77607421875,-0.06103515625,0.0,-3.23486328125,0.0,0.0,-3.11279296875,-0.06591796875,-0.32958984375,142.7947998046875,1.966552734375,-2.054443359375,139.515380859375
09:12:05.711, 0.0861328125,-0.00478515625,9.771289062500001,0.10527343750000001,0.11484375000000001,9.76171875,1.0986328125,-0.8544921875,-14.5263671875,-0.06103515625,-0.67138671875,-28.38134765625,-0.032958984375,-0.3570556640625,140.3668212890625,2.0269775390625,-2.0269775390625,137.8125
09:12:05.821, 0.06220703125,-0.00478515625,9.75693359375,0.095703125,0.1435546875,9.75693359375,0.18310546875,-0.06103515625,-11.29150390625,0.18310546875,-0.18310546875,-11.71875,-0.032958984375,-0.3515625,139.2681884765625,2.0709228515625,-2.0050048828125,136.40625
09:12:05.929, 0.052636718750000006,-0.0095703125,9.78564453125,0.1435546875,0.17705078125,9.7521484375,0.3662109375,0.244140625,-15.625,0.244140625,0.0,-17.4560546875,-0.02197265625,-0.3515625,137.581787109375,2.1588134765625,-1.95556640625,134.0386962890625
09:12:06.038, 0.0478515625,-0.0095703125,9.80478515625,0.095703125,0.15791015625000002,9.76171875,0.18310546875,-0.30517578125,-26.42822265625,0.244140625,-0.3662109375,-31.67724609375,-0.010986328125,-0.3570556640625,135.4888916015625,2.2357177734375,-1.91162109375,131.7041015625
09:12:06.146, 0.06699218750000001,-0.02392578125,9.780859375,0.0861328125,0.11962890625000001,9.766503906250001,0.0,0.1220703125,-28.6865234375,0.0,-0.244140625,-30.3955078125,0.010986328125,-0.3680419921875,132.3577880859375,2.3345947265625,-1.8402099609375,128.572998046875
09:12:06.255, 0.06220703125,-0.03828125,9.82392578125,0.1244140625,0.1435546875,9.7521484375,0.18310546875,-0.1220703125,-35.7666015625,0.06103515625,-0.30517578125,-21.3623046875,0.032958984375,-0.3790283203125,128.29833984375,2.406005859375,-1.7852783203125,126.01318359375
09:12:06.366, 0.08134765625000001,-0.02392578125,9.78564453125,0.10527343750000001,0.11962890625000001,9.771289062500001,-0.244140625,0.1220703125,-23.01025390625,0.0,-1.15966796875,-31.1279296875,0.0494384765625,-0.3955078125,125.0958251953125,2.4884033203125,-1.7083740234375,122.794189453125
