Time, AccX1, AccY1, AccZ1, AccX2, AccY2, AccZ2, AngVelX1, AngVelY1, AngVelZ1, AngVelX2, AngVelY2, AngVelZ2
09:12:29.224, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:12:29.328, 0.16748046875,-0.0478515625,9.766503906250001,0.11005859375,0.0095703125,9.780859375,0.0,0.0,0.0,0.0,0.0,0.0
09:12:29.439, 0.16748046875,-0.04306640625,9.780859375,0.10527343750000001,-0.0095703125,9.780859375,0.0,0.0,0.0,0.0,0.0,0.0
09:12:29.548, 0.19140625,-0.052636718750000006,9.771289062500001,0.1244140625,-0.019140625,9.76171875,0.0,0.0,0.0,0.0,0.0,0.0
09:12:29.656, 0.17705078125,-0.03828125,9.76171875,0.13876953125000002,-0.0095703125,9.75693359375,0.0,0.0,0.0,0.0,0.0,0.0
09:12:29.766, 0.16748046875,-0.052636718750000006,9.77607421875,0.153125,0.014355468750000001,9.771289062500001,0.0,0.0,0.0,0.0,0.0,0.0
09:12:29.874, 0.18183593750000002,-0.03828125,9.766503906250001,0.13398437500000002,0.00478515625,9.7521484375,0.0,0.0,0.0,0.0,0.0,0.0
09:12:29.982, 0.17705078125,-0.03828125,9.771289062500001,0.13398437500000002,0.0,9.766503906250001,0.0,0.0,0.0,0.0,0.0,0.0
09:12:30.092, 0.172265625,-0.052636718750000006,9.795214843750001,0.13398437500000002,-0.014355468750000001,9.771289062500001,0.0,0.0,0.0,0.0,0.0,0.0
09:12:30.201, 0.172265625,-0.052636718750000006,9.78564453125,0.13398437500000002,-0.00478515625,9.77607421875,0.0,0.0,0.0,0.0,0.0,0.0
09:12:30.310, 0.16269531250000002,-0.04306640625,9.77607421875,0.1244140625,-0.033496093750000004,9.771289062500001,-0.3662109375,0.6103515625,0.0,0.3662109375,0.30517578125,0.06103515625
09:12:30.420, 0.16748046875,-0.052636718750000006,9.780859375,0.11962890625000001,-0.02392578125,9.771289062500001,0.0,-0.06103515625,0.0,-0.18310546875,-0.1220703125,0.0
09:12:30.527, 0.172265625,-0.052636718750000006,9.78564453125,0.1435546875,-0.019140625,9.766503906250001,0.06103515625,0.0,-0.244140625,0.06103515625,0.0,0.18310546875
09:12:30.638, 0.172265625,-0.033496093750000004,9.78564453125,0.12919921875,-0.019140625,9.75693359375,0.0,0.06103515625,-0.06103515625,-0.1220703125,0.06103515625,0.0
09:12:30.746, 0.17705078125,-0.0478515625,9.76171875,0.1244140625,0.033496093750000004,9.771289062500001,0.06103515625,-0.18310546875,-0.06103515625,-0.06103515625,-0.1220703125,-0.06103515625
09:12:30.854, 0.18662109375000002,-0.03828125,9.766503906250001,0.153125,-0.028710937500000002,9.73779296875,-0.06103515625,0.0,-23.4375,0.18310546875,-0.244140625,-23.25439453125
09:12:30.962, 0.20576171875000002,0.028710937500000002,9.771289062500001,0.1435546875,-0.02392578125,9.795214843750001,0.06103515625,-0.1220703125,-10.92529296875,0.06103515625,-0.244140625,-10.68115234375
09:12:31.071, 0.1435546875,-0.11484375000000001,9.771289062500001,0.11005859375,0.06699218750000001,9.780859375,-0.30517578125,0.6103515625,-16.17431640625,0.9765625,0.6103515625,-16.11328125
09:12:31.181, 0.16748046875,-0.019140625,9.8095703125,0.12919921875,0.019140625,9.76171875,-0.06103515625,0.1220703125,-16.66259765625,-0.18310546875,-0.67138671875,-15.13671875
09:12:31.292, 0.19619140625,-0.00478515625,9.77607421875,0.11484375000000001,0.014355468750000001,9.790429687500001,0.244140625,-0.42724609375,-10.43701171875,0.1220703125,-0.18310546875,-10.6201171875
09:12:31.401, 0.18662109375000002,-0.028710937500000002,9.790429687500001,0.16269531250000002,-0.02392578125,9.77607421875,0.0,-0.06103515625,-6.53076171875,0.0,0.0,-6.2255859375
09:12:31.510, 0.21533203125000003,0.0095703125,9.78564453125,0.22490234375,-0.11484375000000001,9.766503906250001,0.244140625,-0.42724609375,-7.75146484375,-0.8544921875,-0.9765625,-6.8359375
09:12:31.619, 0.18662109375000002,-0.0478515625,9.76171875,0.11005859375,-0.052636718750000006,9.795214843750001,0.06103515625,-0.18310546875,-21.78955078125,-0.06103515625,-0.67138671875,-21.66748046875
09:12:31.729, 0.153125,0.014355468750000001,9.771289062500001,0.18183593750000002,0.03828125,9.766503906250001,0.0,-0.06103515625,-24.2919921875,0.1220703125,-0.30517578125,-17.2119140625
09:12:31.839, 0.16269531250000002,-0.033496093750000004,9.8,0.1244140625,0.0,9.78564453125,-0.18310546875,0.30517578125,-14.892578125,0.1220703125,-0.3662109375,-19.6533203125
09:12:31.948, 0.172265625,-0.0861328125,9.795214843750001,0.16269531250000002,-0.033496093750000004,9.780859375,0.18310546875,-0.1220703125,-10.31494140625,0.1220703125,-0.1220703125,-9.70458984375
09:12:32.059, 0.172265625,-0.033496093750000004,9.780859375,0.18183593750000002,0.0,9.780859375,0.1220703125,-0.1220703125,-15.380859375,-0.06103515625,-0.3662109375,-14.83154296875
09:12:32.169, 0.18183593750000002,-0.028710937500000002,9.780859375,0.21533203125000003,-0.0095703125,9.771289062500001,-0.18310546875,0.30517578125,-16.54052734375,-0.6103515625,-0.8544921875,-16.41845703125
09:12:32.277, 0.14833984375,-0.00478515625,9.8,0.153125,0.02392578125,9.790429687500001,0.06103515625,-0.18310546875,-17.51708984375,0.54931640625,0.54931640625,-17.4560546875
09:12:32.387, 0.172265625,-0.02392578125,9.795214843750001,0.19140625,-0.014355468750000001,9.75693359375,0.06103515625,0.0,-16.2353515625,0.0,-0.244140625,-12.63427734375
