Time, AccX1, AccY1, AccZ1, AccX2, AccY2, AccZ2, AngVelX1, AngVelY1, AngVelZ1, AngVelX2, AngVelY2, AngVelZ2
10:41:11.376, 0.0,0.0,0.0,0.0,0.0,0.0,-0.732421875,-2.25830078125,-1.0986328125,0.0,0.0,0.0
10:41:11.478, 1.0623046875000002,-0.052636718750000006,9.790429687500001,1.5791015625000002,-0.9474609375,9.699511718750001,-2.50244140625,2.74658203125,0.1220703125,0.0,0.18310546875,0.0
10:41:11.589, 0.976171875,-0.35888671875,9.59423828125,1.59345703125,-0.9187500000000001,9.5703125,0.42724609375,0.6103515625,1.0986328125,0.0,-0.06103515625,0.0
10:41:11.701, 1.01923828125,-0.13876953125000002,9.814355468750001,1.5743164062500001,-0.95224609375,9.66123046875,1.52587890625,0.9765625,-3.23486328125,-0.06103515625,-0.1220703125,0.0
10:41:11.829, 1.0000976562500001,0.0095703125,9.68994140625,1.6030273437500002,-0.9283203125,9.63251953125,-0.732421875,-0.3662109375,-0.244140625,0.0,0.0,0.06103515625
10:41:11.940, 0.9809570312500001,-0.17705078125,9.742578125000001,1.6078125,-0.9331054687500001,9.6564453125,-2.01416015625,0.9765625,2.99072265625,0.0,0.0,0.0
10:41:12.051, 1.00966796875,-0.24404296875,9.70908203125,1.5743164062500001,-0.9426757812500001,9.6181640625,0.67138671875,-0.6103515625,-1.0986328125,0.0,0.06103515625,0.0
10:41:12.163, 1.01923828125,-0.10048828125,9.64208984375,1.5886718750000002,-0.95224609375,9.6181640625,-0.1220703125,0.1220703125,-0.67138671875,0.0,0.0,0.0
10:41:12.274, 1.01923828125,-0.153125,9.766503906250001,1.5791015625000002,-0.9378906250000001,9.6181640625,-0.30517578125,0.0,1.03759765625,0.0,0.0,0.0
10:41:12.385, 0.9953125,-0.19619140625,9.76171875,1.5886718750000002,-0.9426757812500001,9.627734375000001,0.18310546875,-0.30517578125,-0.6103515625,0.0,0.0,0.0
10:41:12.497, 1.00966796875,-0.12919921875,9.747363281250001,1.5982421875000001,-0.9666015625000001,9.64208984375,0.9765625,-0.06103515625,-1.220703125,0.0,0.0,0.0
10:41:12.608, 1.05751953125,-0.08134765625000001,9.70908203125,1.5886718750000002,-0.95224609375,9.627734375000001,0.244140625,-0.1220703125,-0.42724609375,0.0,0.0,0.0
10:41:12.720, 1.03359375,-0.13398437500000002,9.76171875,1.58388671875,-0.9331054687500001,9.627734375000001,-0.30517578125,0.06103515625,0.54931640625,0.0,0.0,0.0
10:41:12.831, 1.0479492187500001,-0.13398437500000002,9.70908203125,1.6030273437500002,-0.9570312500000001,9.622949218750001,0.244140625,-0.1220703125,-0.48828125,0.0,0.0,0.0
10:41:12.942, 1.0718750000000001,-0.11484375000000001,9.68515625,1.56953125,-0.9618164062500001,9.627734375000001,0.06103515625,0.244140625,-0.6103515625,0.0,0.0,0.0
10:41:13.054, 1.0814453125,-0.1244140625,9.704296875,1.6030273437500002,-0.9331054687500001,9.627734375000001,0.1220703125,-0.18310546875,0.54931640625,0.0,0.0,0.0
10:41:13.165, 1.052734375,-0.1435546875,9.718652343750001,1.5791015625000002,-0.9378906250000001,9.63251953125,-0.30517578125,0.244140625,-0.1220703125,0.0,0.0,0.0
10:41:13.277, 1.0479492187500001,-0.15791015625000002,9.80478515625,1.58388671875,-0.9570312500000001,9.603808593750001,0.18310546875,0.6103515625,-0.3662109375,0.0,0.0,0.0
10:41:13.388, 1.0383789062500002,-0.11962890625000001,9.651660156250001,1.5791015625000002,-0.95224609375,9.622949218750001,0.244140625,0.1220703125,0.54931640625,0.0,0.0,0.0
10:41:13.498, 1.0383789062500002,-0.1244140625,9.780859375,1.5025390625000001,-0.8708984375000001,9.4650390625,-0.1220703125,-0.30517578125,-0.42724609375,-0.42724609375,0.06103515625,0.0
10:41:13.609, 1.052734375,-0.1435546875,9.70908203125,2.1006835937500004,-1.2297851562500002,9.90048828125,-0.244140625,0.30517578125,0.6103515625,-0.54931640625,0.6103515625,0.0
10:41:13.720, 1.0431640625,-0.16269531250000002,9.742578125000001,1.5216796875,-0.9378906250000001,9.64208984375,-0.1220703125,-0.30517578125,0.0,0.6103515625,-0.42724609375,0.06103515625
10:41:13.831, 1.0814453125,-0.0861328125,9.771289062500001,1.6078125,-0.74169921875,9.7330078125,0.06103515625,0.18310546875,-1.03759765625,0.48828125,-0.244140625,0.0
10:41:13.942, 1.091015625,-0.11484375000000001,9.7138671875,1.5743164062500001,-0.9378906250000001,9.6181640625,-0.244140625,0.0,0.42724609375,0.1220703125,0.0,0.0
10:41:14.054, 1.06708984375,-0.13398437500000002,9.723437500000001,1.59345703125,-0.9618164062500001,9.64208984375,0.30517578125,0.3662109375,0.244140625,-0.42724609375,0.244140625,0.1220703125
10:41:14.165, 1.0479492187500001,-0.13876953125000002,9.699511718750001,1.5791015625000002,-0.976171875,9.61337890625,0.48828125,0.244140625,-0.67138671875,0.0,-0.06103515625,0.0
10:41:14.277, 1.0718750000000001,-0.057421875000000004,9.790429687500001,1.5791015625000002,-0.9618164062500001,9.64208984375,0.06103515625,-0.3662109375,-0.42724609375,0.1220703125,0.0,0.0
10:41:14.388, 1.00966796875,-0.18183593750000002,9.78564453125,1.5791015625000002,-0.97138671875,9.66123046875,-0.30517578125,0.3662109375,0.244140625,0.0,0.0,-0.1220703125
10:41:14.500, 1.0623046875000002,-0.11005859375,9.742578125000001,1.5886718750000002,-0.9474609375,9.6373046875,0.3662109375,0.1220703125,-0.30517578125,-0.06103515625,0.06103515625,0.0
